Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Sh,SoT,Fls,Fld,Off,Crs,Int,TklW,OG,SoT%,G/Sh,G/SoT,PPM,+/-90,On-Off,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Primary_Position,Secondary_Position,Is_Multi_Position,Position_Group,Eligible_450,Eligible_900,Eligible_1350,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,PK_per90,PKatt_per90,CrdY_per90,CrdR_per90,Sh_per90,SoT_per90,Fls_per90,Fld_per90,Off_per90,Crs_per90,Int_per90,TklW_per90,OG_per90
Leo Skiri Østigård,no NOR,DF,Genoa,it Serie A,25.0,1999.0,30,30,2622,29.1,5,1,6,5,0,0,7,0,22,12,38,15,3,1,30,27,0,54.5,0.23,0.42,1.13,-0.24,0.1,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.17162471395881007,0.034324942791762014,0.20594965675057209,0.17162471395881007,0.0,0.0,0.2402745995423341,0.0,0.7551487414187643,0.41189931350114417,1.3043478260869565,0.5148741418764302,0.10297482837528604,0.034324942791762014,1.0297482837528604,0.9267734553775744,0.0
Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,34.0,1991.0,22,14,1077,12.0,0,2,2,0,0,0,3,0,0,0,19,11,0,13,10,12,0,,,,1.45,0.17,0.09,,,,,,,,,,,,,,,DF,,False,Defender,True,True,False,0.0,0.1671309192200557,0.1671309192200557,0.0,0.0,0.0,0.25069637883008355,0.0,0.0,0.0,1.5877437325905293,0.9192200557103064,0.0,1.0863509749303621,0.8356545961002785,1.0027855153203342,0.0
Eric Smith,se SWE,"DF,MF",St Pauli,de Bundesliga,28.0,1997.0,27,26,2311,25.7,2,2,4,2,0,0,4,1,12,5,15,29,1,64,24,23,0,41.7,0.17,0.4,0.74,-0.82,0.38,,,,,,,,,,,,,,,DF,MF,True,Defender,True,True,True,0.07788836001730852,0.07788836001730852,0.15577672003461704,0.07788836001730852,0.0,0.0,0.15577672003461704,0.03894418000865426,0.46733016010385114,0.1947209000432713,0.584162700129814,1.1293812202509736,0.03894418000865426,2.4924275205538726,0.9346603202077023,0.895716140199048,0.0
Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,25.0,2000.0,37,22,1923,21.4,3,0,3,3,0,0,1,0,36,11,10,17,3,13,22,22,0,30.6,0.08,0.27,1.38,-0.05,0.13,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.14040561622464898,0.0,0.14040561622464898,0.14040561622464898,0.0,0.0,0.046801872074883,0.0,1.684867394695788,0.514820592823713,0.46801872074882994,0.7956318252730109,0.14040561622464898,0.608424336973479,1.029641185647426,1.029641185647426,0.0
Ivan Smolčić,hr CRO,DF,Como,it Serie A,24.0,2000.0,28,19,1662,18.5,0,1,1,0,0,0,8,0,12,4,26,17,0,29,23,24,0,33.3,0.0,0.0,2.0,0.87,-0.16,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0,0.05415162454873646,0.05415162454873646,0.0,0.0,0.0,0.4332129963898917,0.0,0.6498194945848376,0.21660649819494585,1.407942238267148,0.92057761732852,0.0,1.5703971119133573,1.2454873646209386,1.2996389891696751,0.0
Dominic Solanke,eng ENG,FW,Tottenham Hotspur,eng Premier League,27.0,1997.0,15,11,1001,11.1,3,0,3,3,0,0,1,0,20,11,12,9,3,2,3,16,0,55.0,0.15,0.27,0.87,-0.9,-0.94,,,,,,,,,,,,,,,FW,,False,Forward,True,True,False,0.26973026973026976,0.0,0.26973026973026976,0.26973026973026976,0.0,0.0,0.0899100899100899,0.0,1.7982017982017982,0.989010989010989,1.078921078921079,0.8091908091908093,0.26973026973026976,0.1798201798201798,0.26973026973026976,1.4385614385614385,0.0
Carlos Soler,es ESP,MF,Real Sociedad,es La Liga,28.0,1997.0,33,26,2317,25.7,4,3,7,4,0,0,3,1,35,19,28,20,0,73,16,22,0,54.3,0.11,0.21,1.21,-0.08,-0.08,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.15537332757876565,0.11652999568407424,0.2719033232628399,0.15537332757876565,0.0,0.0,0.11652999568407424,0.03884333189469141,1.3595166163141994,0.7380233059991369,1.0876132930513596,0.7768666378938283,0.0,2.835563228312473,0.6214933103150626,0.8545533016832111,0.0
Oumar Solet,fr FRA,DF,Udinese,it Serie A,25.0,2000.0,35,34,2959,32.9,3,1,4,2,1,1,1,0,33,6,30,29,2,20,47,57,1,18.2,0.06,0.33,1.31,-0.09,-0.09,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.09124704291990537,0.03041568097330179,0.12166272389320716,0.06083136194660358,0.03041568097330179,0.03041568097330179,0.03041568097330179,0.0,1.003717472118959,0.18249408583981075,0.9124704291990537,0.8820547482257519,0.06083136194660358,0.6083136194660358,1.429537005745184,1.7336938154782022,0.03041568097330179
Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,21.0,2003.0,20,16,1338,14.9,0,2,2,0,0,0,3,0,2,1,27,13,0,44,13,16,0,50.0,0.0,0.0,1.1,0.13,0.0,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,False,0.0,0.13452914798206278,0.13452914798206278,0.0,0.0,0.0,0.20179372197309417,0.0,0.13452914798206278,0.06726457399103139,1.8161434977578474,0.874439461883408,0.0,2.9596412556053813,0.874439461883408,1.0762331838565022,0.0
Riccardo Sottil,it ITA,"FW,MF",Lecce,it Serie A,26.0,1999.0,21,13,1066,11.8,1,2,3,1,0,0,1,0,20,3,10,27,4,100,2,2,0,15.0,0.05,0.33,0.86,-0.68,-0.14,,,,,,,,,,,,,,,FW,MF,True,Forward,True,True,False,0.08442776735459662,0.16885553470919323,0.25328330206378985,0.08442776735459662,0.0,0.0,0.08442776735459662,0.0,1.6885553470919326,0.25328330206378985,0.8442776735459663,2.279549718574109,0.33771106941838647,8.442776735459661,0.16885553470919323,0.16885553470919323,0.0
Tomáš Souček,cz CZE,MF,West Ham United,eng Premier League,30.0,1995.0,35,24,2200,24.4,5,0,5,5,0,0,3,1,26,14,37,22,5,14,16,23,0,53.8,0.19,0.36,1.09,-0.37,0.37,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.20454545454545453,0.0,0.20454545454545453,0.20454545454545453,0.0,0.0,0.12272727272727274,0.04090909090909091,1.0636363636363637,0.5727272727272728,1.5136363636363637,0.9,0.20454545454545453,0.5727272727272728,0.6545454545454545,0.9409090909090909,0.0
Matìas Soulé,ar ARG,"MF,FW",Roma,it Serie A,22.0,2003.0,33,28,2139,23.8,6,5,11,6,0,0,1,0,52,18,7,41,6,70,9,15,0,34.6,0.12,0.33,2.0,0.84,0.28,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,True,0.25245441795231416,0.21037868162692847,0.4628330995792426,0.25245441795231416,0.0,0.0,0.04207573632538569,0.0,2.1879382889200563,0.7573632538569425,0.29453015427769985,1.7251051893408136,0.25245441795231416,2.9453015427769986,0.37868162692847124,0.6311360448807855,0.0
Sambou Soumano,sn SEN,FW,Lorient,fr Ligue 1,24.0,2001.0,31,8,941,10.5,4,2,6,4,0,1,2,0,28,10,16,18,10,0,4,4,0,35.7,0.14,0.4,1.23,-0.19,-0.15,,,,,,,,,,,,,,,FW,,False,Forward,True,True,False,0.38257173219978746,0.19128586609989373,0.5738575982996812,0.38257173219978746,0.0,0.09564293304994687,0.19128586609989373,0.0,2.6780021253985122,0.9564293304994687,1.5302869287991498,1.7215727948990438,0.9564293304994687,0.0,0.38257173219978746,0.38257173219978746,0.0
Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,24.0,2000.0,34,33,2948,32.8,8,5,13,7,1,3,3,0,77,28,56,74,14,61,12,20,0,36.4,0.09,0.25,1.03,-0.37,-0.37,,,,,,,,,,,,,,,FW,MF,True,Forward,True,True,True,0.24423337856173674,0.15264586160108548,0.3968792401628222,0.21370420624151967,0.030529172320217093,0.09158751696065129,0.09158751696065129,0.0,2.3507462686567164,0.8548168249660787,1.7096336499321574,2.259158751696065,0.42740841248303935,1.862279511533243,0.36635006784260515,0.6105834464043419,0.0
Vinicius Souza,br BRA,MF,Wolfsburg,de Bundesliga,26.0,1999.0,24,22,1764,19.6,0,0,0,0,0,0,5,0,9,2,40,23,0,4,25,32,0,22.2,0.0,0.0,0.88,-0.56,0.34,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.25510204081632654,0.0,0.4591836734693877,0.10204081632653061,2.0408163265306123,1.1734693877551021,0.0,0.20408163265306123,1.2755102040816326,1.6326530612244898,0.0
Djibril Sow,ch SUI,MF,Sevilla,es La Liga,28.0,1997.0,33,27,2187,24.3,5,4,9,5,0,0,6,0,19,8,42,29,3,22,23,27,0,42.1,0.26,0.63,1.0,-0.66,-0.8,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.205761316872428,0.1646090534979424,0.3703703703703704,0.205761316872428,0.0,0.0,0.24691358024691357,0.0,0.7818930041152264,0.3292181069958848,1.7283950617283952,1.1934156378600822,0.12345679012345678,0.9053497942386832,0.9465020576131686,1.1111111111111112,0.0
Djed Spence,eng ENG,"DF,MF",Tottenham Hotspur,eng Premier League,24.0,2000.0,30,23,2055,22.8,0,0,0,0,0,0,4,0,13,8,28,21,4,49,15,25,0,61.5,0.0,0.0,1.2,-0.04,0.48,,,,,,,,,,,,,,,DF,MF,True,Defender,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.17518248175182483,0.0,0.5693430656934306,0.35036496350364965,1.2262773722627738,0.9197080291970803,0.17518248175182483,2.145985401459854,0.656934306569343,1.094890510948905,0.0
Leonardo Spinazzola,it ITA,"MF,DF",Napoli,it Serie A,32.0,1993.0,32,22,1901,21.1,3,3,6,3,0,0,2,0,21,7,9,10,2,73,4,10,0,33.3,0.14,0.43,2.0,0.71,0.3,,,,,,,,,,,,,,,MF,DF,True,Midfielder,True,True,True,0.14203051025775906,0.14203051025775906,0.2840610205155181,0.14203051025775906,0.0,0.0,0.09468700683850605,0.0,0.9942135718043135,0.33140452393477116,0.4260915307732772,0.47343503419253025,0.09468700683850605,3.456075749605471,0.1893740136770121,0.47343503419253025,0.0
Anton Stach,de GER,MF,Leeds United,eng Premier League,26.0,1998.0,29,28,2370,26.3,5,3,8,5,0,0,3,0,55,14,36,24,0,155,19,35,0,25.5,0.09,0.36,1.03,-0.19,-0.02,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.18987341772151897,0.11392405063291139,0.3037974683544304,0.18987341772151897,0.0,0.0,0.11392405063291139,0.0,2.088607594936709,0.5316455696202531,1.3670886075949367,0.9113924050632911,0.0,5.886075949367089,0.7215189873417721,1.3291139240506329,0.0
Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,28.0,1996.0,29,29,2460,27.3,10,2,12,10,0,0,5,0,56,21,35,30,3,14,18,32,0,37.5,0.18,0.48,0.97,-0.7,-0.1,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.3658536585365854,0.07317073170731707,0.43902439024390244,0.3658536585365854,0.0,0.0,0.1829268292682927,0.0,2.048780487804878,0.7682926829268293,1.2804878048780488,1.0975609756097562,0.10975609756097561,0.5121951219512195,0.6585365853658537,1.170731707317073,0.0
Benjamin Stambouli,fr FRA,MF,Metz,fr Ligue 1,34.0,1990.0,19,10,960,10.7,0,0,0,0,0,0,0,0,6,1,14,9,0,8,9,16,0,16.7,0.0,0.0,0.58,-1.5,-0.3,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.09375,1.3125,0.84375,0.0,0.75,0.84375,1.5,0.0
Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,25.0,2000.0,26,19,1857,20.6,2,3,5,2,0,0,1,0,7,4,8,11,4,36,18,21,0,57.1,0.29,0.5,2.62,2.67,0.35,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.09693053311793215,0.14539579967689822,0.24232633279483037,0.09693053311793215,0.0,0.0,0.048465266558966075,0.0,0.33925686591276255,0.1938610662358643,0.3877221324717286,0.5331179321486268,0.1938610662358643,1.7447495961227786,0.8723747980613893,1.0177705977382876,0.0
Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,30.0,1995.0,19,17,1491,16.6,0,0,0,0,0,0,3,1,4,1,19,8,0,0,16,16,1,25.0,0.0,0.0,1.37,0.3,0.3,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.18108651911468815,0.060362173038229376,0.2414486921529175,0.060362173038229376,1.1468812877263581,0.482897384305835,0.0,0.0,0.96579476861167,0.96579476861167,0.060362173038229376
Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,24.0,2001.0,34,30,2743,30.5,2,5,7,2,0,1,1,0,17,8,18,44,0,105,28,23,0,47.1,0.12,0.25,1.82,0.72,0.72,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.06562158220925993,0.16405395552314983,0.22967553773240976,0.06562158220925993,0.0,0.03281079110462996,0.03281079110462996,0.0,0.5577834487787094,0.2624863288370397,0.5905942398833394,1.4436748086037183,0.0,3.4451330659861465,0.918702150929639,0.7546481954064893,0.0
Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,31.0,1993.0,29,15,1324,14.7,1,1,2,1,0,1,3,0,23,7,23,29,0,61,13,20,0,30.4,0.04,0.14,1.0,-0.82,-0.87,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,False,0.06797583081570997,0.06797583081570997,0.13595166163141995,0.06797583081570997,0.0,0.06797583081570997,0.20392749244712993,0.0,1.5634441087613293,0.4758308157099698,1.5634441087613293,1.9712990936555892,0.0,4.146525679758308,0.8836858006042296,1.3595166163141994,0.0
Jørgen Strand Larsen,no NOR,FW,Crystal Palace,eng Premier League,25.0,2000.0,14,12,903,10.0,3,0,3,3,0,0,2,0,23,7,21,10,1,0,1,0,0,30.4,0.13,0.43,1.14,-0.3,-0.05,,,,,,,,,,,,,,,FW,,False,Forward,True,True,False,0.29900332225913623,0.0,0.29900332225913623,0.29900332225913623,0.0,0.0,0.19933554817275748,0.0,2.292358803986711,0.6976744186046512,2.0930232558139537,0.9966777408637875,0.09966777408637874,0.0,0.09966777408637874,0.0,0.0
Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,25.0,2000.0,22,14,1404,15.6,1,1,2,0,1,2,2,0,21,7,30,11,9,3,3,2,0,33.3,0.0,0.0,0.36,-1.28,-0.34,,,,,,,,,,,,,,,FW,,False,Forward,True,True,True,0.06410256410256411,0.06410256410256411,0.12820512820512822,0.0,0.06410256410256411,0.12820512820512822,0.12820512820512822,0.0,1.3461538461538463,0.44871794871794873,1.9230769230769231,0.7051282051282052,0.5769230769230769,0.19230769230769232,0.19230769230769232,0.12820512820512822,0.0
Gabriel Strefezza,br BRA,FW,Parma,it Serie A,28.0,1997.0,14,13,1007,11.2,2,2,4,2,0,0,3,0,24,7,21,28,2,41,5,12,0,29.2,0.08,0.29,1.36,-0.45,0.04,,,,,,,,,,,,,,,FW,,False,Forward,True,True,False,0.17874875868917575,0.17874875868917575,0.3574975173783515,0.17874875868917575,0.0,0.0,0.26812313803376364,0.0,2.144985104270109,0.6256206554121152,1.8768619662363457,2.502482621648461,0.17874875868917575,3.664349553128103,0.4468718967229394,1.0724925521350546,0.0
Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,25.0,1999.0,34,33,2936,32.6,0,1,1,0,0,0,5,0,31,5,27,22,5,2,32,22,0,16.1,0.0,0.0,1.18,-0.18,0.0,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0,0.030653950953678472,0.030653950953678472,0.0,0.0,0.0,0.15326975476839236,0.0,0.9502724795640327,0.15326975476839236,0.8276566757493189,0.6743869209809263,0.15326975476839236,0.061307901907356945,0.9809264305177111,0.6743869209809263,0.0
Nikola Štulić,rs SRB,FW,Lecce,it Serie A,23.0,2001.0,34,20,1709,19.0,4,0,4,3,1,1,1,0,33,9,37,26,9,1,2,7,0,27.3,0.09,0.33,1.0,-0.37,0.42,,,,,,,,,,,,,,,FW,,False,Forward,True,True,True,0.2106495026331188,0.0,0.2106495026331188,0.15798712697483908,0.0526623756582797,0.0526623756582797,0.0526623756582797,0.0,1.73785839672323,0.4739613809245173,1.9485078993563487,1.369221767115272,0.4739613809245173,0.0526623756582797,0.1053247513165594,0.3686366296079579,0.0
Denis Suárez,es ESP,MF,Alavés,es La Liga,31.0,1994.0,30,15,1406,15.6,1,2,3,1,0,0,6,0,9,4,20,26,0,41,7,12,0,44.4,0.11,0.25,1.07,0.0,0.54,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.06401137980085349,0.12802275960170698,0.19203413940256048,0.06401137980085349,0.0,0.0,0.38406827880512096,0.0,0.5761024182076814,0.25604551920341395,1.2802275960170697,1.6642958748221908,0.0,2.624466571834993,0.4480796586059744,0.7681365576102419,0.0
Gabriel Suazo,cl CHI,"DF,MF",Sevilla,es La Liga,27.0,1997.0,29,25,2096,23.3,0,2,2,0,0,0,7,0,5,2,33,15,2,95,29,62,0,40.0,0.0,0.0,1.31,-0.39,-0.05,,,,,,,,,,,,,,,DF,MF,True,Defender,True,True,True,0.0,0.08587786259541984,0.08587786259541984,0.0,0.0,0.0,0.3005725190839695,0.0,0.21469465648854963,0.08587786259541984,1.4169847328244274,0.6440839694656488,0.08587786259541984,4.0791984732824424,1.245229007633588,2.6622137404580153,0.0
Luka Sučić,hr CRO,"MF,FW",Real Sociedad,es La Liga,22.0,2002.0,22,10,1022,11.4,3,1,4,3,0,0,1,0,23,7,11,6,1,6,5,8,0,30.4,0.13,0.43,1.23,0.44,0.7,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,False,0.26418786692759294,0.08806262230919765,0.3522504892367906,0.26418786692759294,0.0,0.0,0.08806262230919765,0.0,2.0254403131115457,0.6164383561643836,0.9686888454011742,0.5283757338551859,0.08806262230919765,0.5283757338551859,0.44031311154598823,0.7045009784735812,0.0
Petar Sucic,hr CRO,MF,Inter,it Serie A,21.0,2003.0,34,21,1765,19.6,2,2,4,2,0,0,5,0,22,6,30,25,0,43,9,25,0,27.3,0.09,0.33,2.21,1.07,-0.72,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.10198300283286119,0.10198300283286119,0.20396600566572237,0.10198300283286119,0.0,0.0,0.254957507082153,0.0,1.1218130311614731,0.3059490084985836,1.529745042492918,1.274787535410765,0.0,2.1926345609065154,0.45892351274787535,1.274787535410765,0.0
Yukinari Sugawara,jp JPN,"DF,MF",Werder Bremen,de Bundesliga,25.0,2000.0,31,29,2428,27.0,0,6,6,0,0,0,2,1,30,11,22,11,2,74,15,22,0,36.7,0.0,0.0,1.03,-0.41,1.3,,,,,,,,,,,,,,,DF,MF,True,Defender,True,True,True,0.0,0.22240527182866554,0.22240527182866554,0.0,0.0,0.0,0.07413509060955518,0.03706754530477759,1.112026359143328,0.4077429983525535,0.815485996705107,0.4077429983525535,0.07413509060955518,2.742998352553542,0.556013179571664,0.815485996705107,0.0
Pavel Šulc,cz CZE,"FW,MF",Lyon,fr Ligue 1,24.0,2000.0,27,17,1566,17.4,11,3,14,11,0,0,3,0,44,18,28,15,6,13,6,13,0,40.9,0.25,0.61,1.81,0.34,-0.08,,,,,,,,,,,,,,,FW,MF,True,Forward,True,True,True,0.632183908045977,0.17241379310344826,0.8045977011494253,0.632183908045977,0.0,0.0,0.17241379310344826,0.0,2.528735632183908,1.0344827586206897,1.6091954022988506,0.8620689655172413,0.3448275862068965,0.7471264367816092,0.3448275862068965,0.7471264367816092,0.0
Kamaldeen Sulemana,gh GHA,MF,Atalanta,it Serie A,23.0,2002.0,25,9,1011,11.2,2,1,3,2,0,0,4,0,25,10,14,14,5,22,2,5,0,40.0,0.08,0.2,1.52,0.45,0.07,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,False,0.17804154302670622,0.08902077151335311,0.26706231454005935,0.17804154302670622,0.0,0.0,0.35608308605341243,0.0,2.225519287833828,0.890207715133531,1.2462908011869436,1.2462908011869436,0.4451038575667655,1.9584569732937684,0.17804154302670622,0.4451038575667655,0.0
Crysencio Summerville,nl NED,"MF,FW",West Ham United,eng Premier League,23.0,2001.0,31,29,2470,27.4,5,2,7,5,0,0,6,0,54,15,49,67,6,59,15,26,0,27.8,0.09,0.33,1.16,-0.29,0.75,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,True,0.18218623481781376,0.0728744939271255,0.2550607287449393,0.18218623481781376,0.0,0.0,0.21862348178137653,0.0,1.9676113360323886,0.5465587044534413,1.785425101214575,2.4412955465587047,0.21862348178137653,2.1497975708502026,0.5465587044534413,0.9473684210526315,0.0
Yuito Suzuki,jp JPN,MF,Freiburg,de Bundesliga,23.0,2001.0,25,18,1632,18.1,4,2,6,4,0,0,3,0,38,14,20,10,2,21,10,12,0,36.8,0.11,0.29,1.28,0.0,0.38,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.22058823529411764,0.11029411764705882,0.33088235294117646,0.22058823529411764,0.0,0.0,0.16544117647058823,0.0,2.0955882352941178,0.7720588235294118,1.1029411764705883,0.5514705882352942,0.11029411764705882,1.1580882352941175,0.5514705882352942,0.6617647058823529,0.0
Daniel Svensson,se SWE,MF,Dortmund,de Bundesliga,23.0,2002.0,33,27,2454,27.3,2,2,4,2,0,0,0,0,12,4,28,22,2,129,20,26,0,33.3,0.17,0.5,2.12,0.95,-0.53,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.07334963325183373,0.07334963325183373,0.14669926650366746,0.07334963325183373,0.0,0.0,0.0,0.0,0.4400977995110024,0.14669926650366746,1.0268948655256724,0.8068459657701711,0.07334963325183373,4.7310513447432765,0.7334963325183373,0.9535452322738387,0.0
Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,21.0,2004.0,29,13,1270,14.1,5,5,10,5,0,0,2,0,23,12,30,34,6,8,4,17,0,52.2,0.22,0.42,1.45,0.21,0.13,,,,,,,,,,,,,,,FW,MF,True,Forward,True,True,False,0.3543307086614173,0.3543307086614173,0.7086614173228346,0.3543307086614173,0.0,0.0,0.14173228346456693,0.0,1.6299212598425197,0.8503937007874016,2.1259842519685037,2.409448818897638,0.4251968503937008,0.5669291338582677,0.28346456692913385,1.204724409448819,0.0
Lamine Sy,mr MTN,DF,Auxerre,fr Ligue 1,22.0,2002.0,24,17,1536,17.1,0,0,0,0,0,0,1,0,13,2,24,14,3,47,26,29,0,15.4,0.0,0.0,1.04,0.0,0.59,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.05859375,0.0,0.76171875,0.1171875,1.40625,0.8203125,0.17578125,2.75390625,1.5234375,1.69921875,0.0
Dominik Szoboszlai,hu HUN,"MF,DF",Liverpool,eng Premier League,24.0,2000.0,36,36,3231,35.9,6,7,13,6,0,1,8,1,71,23,42,30,2,206,29,32,0,32.4,0.08,0.26,1.5,0.25,-0.23,,,,,,,,,,,,,,,MF,DF,True,Midfielder,True,True,True,0.1671309192200557,0.19498607242339833,0.362116991643454,0.1671309192200557,0.0,0.027855153203342618,0.22284122562674094,0.027855153203342618,1.977715877437326,0.6406685236768802,1.1699164345403898,0.8356545961002785,0.055710306406685235,5.73816155988858,0.807799442896936,0.8913649025069638,0.0
Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,29.0,1995.0,35,20,1980,22.0,13,0,13,13,0,0,4,1,68,35,30,16,11,10,0,7,0,51.5,0.19,0.37,1.8,0.36,-0.26,,,,,,,,,,,,,,,FW,,False,Forward,True,True,True,0.5909090909090909,0.0,0.5909090909090909,0.5909090909090909,0.0,0.0,0.18181818181818182,0.045454545454545456,3.090909090909091,1.5909090909090908,1.3636363636363638,0.7272727272727273,0.5,0.4545454545454546,0.0,0.3181818181818182,0.0
Musa Al-Taamari,jo JOR,"MF,FW",Rennes,fr Ligue 1,28.0,1997.0,33,25,2212,24.6,6,6,12,6,0,0,4,0,64,23,16,27,26,86,11,16,0,35.9,0.09,0.26,1.79,0.53,0.95,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,True,0.244122965641953,0.244122965641953,0.488245931283906,0.244122965641953,0.0,0.0,0.162748643761302,0.0,2.603978300180832,0.9358047016274864,0.650994575045208,1.0985533453887883,1.057866184448463,3.4990958408679926,0.4475587703435805,0.650994575045208,0.0
Haris Tabakovic,ba BIH,FW,Gladbach,de Bundesliga,31.0,1994.0,32,28,2382,26.5,13,3,16,13,0,2,5,0,67,27,48,20,27,2,0,6,0,40.3,0.19,0.48,1.19,0.08,1.8,,,,,,,,,,,,,,,FW,,False,Forward,True,True,True,0.491183879093199,0.11335012594458438,0.6045340050377833,0.491183879093199,0.0,0.07556675062972291,0.1889168765743073,0.0,2.531486146095718,1.0201511335012594,1.81360201511335,0.7556675062972292,1.0201511335012594,0.07556675062972291,0.0,0.22670025188916876,0.0
Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,32.0,1992.0,20,14,1310,14.6,0,3,3,0,0,0,5,2,15,1,36,33,2,20,17,14,0,6.7,0.0,0.0,1.55,0.41,0.05,,,,,,,,,,,,,,,DF,,False,Defender,True,True,False,0.0,0.20610687022900764,0.20610687022900764,0.0,0.0,0.0,0.34351145038167935,0.13740458015267176,1.0305343511450382,0.06870229007633588,2.4732824427480917,2.267175572519084,0.13740458015267176,1.3740458015267174,1.16793893129771,0.9618320610687023,0.0
Jonathan Tah,de GER,DF,Bayern Munich,de Bundesliga,29.0,1996.0,28,23,2018,22.4,2,1,3,2,0,0,7,0,8,5,26,6,0,1,25,18,0,62.5,0.25,0.4,2.61,2.5,-0.09,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.08919722497522299,0.044598612487611496,0.1337958374628345,0.08919722497522299,0.0,0.0,0.3121902874132805,0.0,0.35678889990089196,0.22299306243805747,1.1595639246778988,0.267591674925669,0.0,0.044598612487611496,1.1149653121902874,0.8027750247770069,0.0
Chemsdine Talbi,ma MAR,"MF,FW",Sunderland,eng Premier League,20.0,2005.0,28,16,1561,17.3,4,1,5,4,0,0,0,0,25,10,5,1,2,50,3,6,0,40.0,0.16,0.4,1.46,0.52,1.25,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,True,0.23062139654067904,0.05765534913516976,0.2882767456758488,0.23062139654067904,0.0,0.0,0.0,0.0,1.4413837283792441,0.5765534913516976,0.2882767456758488,0.05765534913516976,0.11531069827033952,2.8827674567584882,0.1729660474055093,0.3459320948110186,0.0
Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,27.0,1998.0,29,29,2610,29.0,0,1,1,0,0,0,3,0,14,2,7,13,0,5,27,19,0,14.3,0.0,0.0,1.41,-0.03,0.37,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.10344827586206896,0.0,0.48275862068965514,0.06896551724137931,0.24137931034482757,0.4482758620689655,0.0,0.17241379310344826,0.9310344827586207,0.6551724137931034,0.0
