Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Sh,SoT,Fls,Fld,Off,Crs,Int,TklW,OG,SoT%,G/Sh,G/SoT,PPM,+/-90,On-Off,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Primary_Position,Secondary_Position,Is_Multi_Position,Position_Group,Eligible_450,Eligible_900,Eligible_1350,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,PK_per90,PKatt_per90,CrdY_per90,CrdR_per90,Sh_per90,SoT_per90,Fls_per90,Fld_per90,Off_per90,Crs_per90,Int_per90,TklW_per90,OG_per90,Gls_per90_z,Ast_per90_z,G-PK_per90_z,Sh_per90_z,SoT_per90_z,Crs_per90_z,Fld_per90_z,TklW_per90_z,Int_per90_z,Fls_per90_z,Off_per90_z,CrdY_per90_z
Amad Diallo,ci CIV,MF,Manchester Utd,eng Premier League,23.0,2002.0,32,27,2341,26.0,2,3,5,2,0,0,2,0,53,23,24,38,12,46,15,23,0,43.4,0.04,0.09,2.03,0.73,0.73,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.0768902178556172,0.1153353267834259,0.1922255446390431,0.0768902178556172,0.0,0.0,0.0768902178556172,0.0,2.037590773173857,0.8842375053395984,0.9226826142674072,1.4609141392567278,0.4613413071337036,1.7684750106791969,0.5766766339171294,0.8842375053395984,0.0,-0.4549419424503453,-0.06811266611245226,-0.413540861627227,0.851609941446971,1.3180397923613119,-0.32875791878150357,0.3274186828009562,-0.3808614312567055,-0.5233601710429211,-0.5535759257594658,1.9249271751298527,-0.9433348051330372
Habib Diallo,sn SEN,FW,Metz,fr Ligue 1,30.0,1995.0,25,21,1909,21.2,4,1,5,4,0,1,0,0,38,12,27,29,11,4,2,5,0,31.6,0.11,0.33,0.56,-1.51,-0.57,,,,,,,,,,,,,,,FW,,False,Forward,True,True,True,0.1885804085908853,0.0471451021477213,0.2357255107386066,0.1885804085908853,0.0,0.0471451021477213,0.0,0.0,1.7915138816134102,0.5657412257726558,1.2729177579884756,1.3672079622839184,0.5185961236249346,0.1885804085908853,0.0942902042954426,0.2357255107386066,0.0,-0.9535385060406047,-0.6961402952608846,-0.8376549519773985,-0.9202468889708159,-1.1695806542431053,-0.6608601562125827,-0.09156981030028268,-0.7958736491463142,-0.8519005074122314,-0.1779631355680712,0.020391622434591607,-1.4507590990632495
Grady Diangana,cd COD,"MF,FW",Elche,es La Liga,27.0,1998.0,20,13,926,10.3,1,0,1,1,0,0,3,0,16,2,15,19,5,12,4,6,0,12.5,0.06,0.5,1.05,0.0,0.29,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,False,0.0971922246220302,0.0,0.0971922246220302,0.0971922246220302,0.0,0.0,0.2915766738660907,0.0,1.5550755939524838,0.1943844492440604,1.4578833693304538,1.8466522678185744,0.4859611231101511,1.1663066954643628,0.3887688984881209,0.5831533477321814,0.0,-0.3020107308980313,-1.1563710848352395,-0.24324420683334252,0.21542341839799337,-0.8189210785002681,-0.6428263454896747,0.9115857599013986,-1.0988141233626734,-0.9991326218607836,0.5261527837871209,2.0737236299079216,0.8427279849418721
Assane Diao,sn SEN,MF,Como,it Serie A,19.0,2005.0,17,13,1075,11.9,2,1,3,2,0,0,2,0,31,10,15,39,3,27,4,5,0,32.3,0.06,0.2,1.71,0.59,-0.53,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,False,0.1674418604651162,0.0837209302325581,0.2511627906976744,0.1674418604651162,0.0,0.0,0.1674418604651162,0.0,2.5953488372093023,0.8372093023255813,1.255813953488372,3.265116279069767,0.2511627906976744,2.26046511627907,0.3348837209302325,0.4186046511627906,0.0,0.22716660827838359,-0.36641357840731903,0.34602157965815733,1.5870026891608051,1.1723603193490602,-0.07215431723429849,3.0597269833633747,-1.4911900644394611,-1.1355670423541215,0.11849239179028627,0.6546569933334763,-0.18999934815806277
Habib Diarra,sn SEN,MF,Sunderland,eng Premier League,21.0,2004.0,20,15,1405,15.6,2,2,4,1,1,1,6,0,26,8,19,27,3,32,4,7,0,30.8,0.04,0.13,1.4,-0.13,0.05,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.1281138790035587,0.1281138790035587,0.2562277580071174,0.0640569395017793,0.0640569395017793,0.0640569395017793,0.3843416370106762,0.0,1.665480427046263,0.5124555160142349,1.217081850533808,1.729537366548043,0.1921708185053381,2.0498220640569396,0.2562277580071174,0.4483985765124555,0.0,-0.06908370441351695,0.05246068656691673,-0.5211885635929718,0.3609899620393273,0.1663690754465619,-0.182017839337432,0.7342253578711799,-1.4201447159123979,-1.334719781680851,0.04035318300641465,0.2981232023829938,1.6144769437449908
Rúben Dias,pt POR,DF,Manchester City,eng Premier League,28.0,1997.0,26,24,2141,23.8,2,0,2,2,0,0,3,0,10,4,15,9,0,9,23,6,0,40.0,0.2,0.5,2.12,1.35,0.64,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0840728631480616,0.0,0.0840728631480616,0.0840728631480616,0.0,0.0,0.1261092947220924,0.0,0.4203643157403082,0.1681457262961233,0.6305464736104623,0.3783278841662774,0.0,0.3783278841662774,0.966837926202709,0.2522185894441849,0.0,0.7528594993153657,-0.8042256269931214,0.8242695907612066,-0.46735936467361894,0.03547840750431294,-0.5377605049015856,-0.8791600922344881,-2.0454842201682046,-0.3179518696883562,-1.0710449917911877,-0.807986293660309,-0.6751033916436915
Krépin Diatta,sn SEN,"MF,DF",Monaco,fr Ligue 1,26.0,1999.0,18,10,1013,11.3,0,1,1,0,0,0,2,0,7,1,8,10,4,39,15,16,0,14.3,0.0,0.0,1.72,0.36,0.27,,,,,,,,,,,,,,,MF,DF,True,Midfielder,True,True,False,0.0,0.0888450148075024,0.0888450148075024,0.0,0.0,0.0,0.1776900296150049,0.0,0.6219151036525173,0.0888450148075024,0.7107601184600197,0.8884501480750246,0.3553800592300098,3.464955577492596,1.332675222112537,1.4215202369200397,0.0,-1.0341415412128914,-0.3180647478065976,-1.0585089693537577,-1.014929849925297,-1.145851052544699,0.5560627685540316,-0.5395285845606396,0.9003205034739689,1.3907882821827378,-0.9811141920219032,1.2845219809150423,-0.10474071598744791
Brahim Díaz,ma MAR,"MF,FW",Real Madrid,es La Liga,25.0,1999.0,30,13,1257,14.0,1,6,7,1,0,0,2,0,15,7,19,37,3,20,2,10,0,46.7,0.07,0.14,2.33,0.79,-0.5,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,False,0.071599045346062,0.4295942720763723,0.5011933174224343,0.071599045346062,0.0,0.0,0.1431980906921241,0.0,1.0739856801909309,0.5011933174224343,1.360381861575179,2.649164677804296,0.2147971360381861,1.431980906921241,0.1431980906921241,0.7159904534606205,0.0,-0.49479935318460166,2.897110153398722,-0.4579241084994186,-0.41888392091469623,0.13148211292911652,-0.504260633045261,2.1269214868258537,-0.7820563157544376,-1.6209049230791341,0.3294505628886322,0.43487141515564054,-0.39169299892367765
Junior Diaz,ci CIV,DF,Brest,fr Ligue 1,22.0,2003.0,20,17,1562,17.4,0,0,0,0,0,0,4,0,7,1,8,11,0,1,25,18,0,14.3,0.0,0.0,1.25,-0.12,0.49,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2304737516005121,0.0,0.4033290653008963,0.057618437900128,0.4609475032010243,0.6338028169014085,0.0,0.057618437900128,1.440460947503201,1.0371318822023048,0.0,-0.809444991619996,-0.8042256269931214,-0.8221765122714052,-0.5194107706543958,-0.7928426233735567,-0.7537608238511649,-0.3063059145041175,-0.033423904784652014,0.9682682108900874,-1.5100473147414355,-0.807986293660309,0.24066541501244393
Luis Díaz,co COL,MF,Bayern Munich,de Bundesliga,28.0,1997.0,32,27,2447,27.2,15,14,29,15,0,0,7,1,88,37,35,38,26,45,17,13,0,42.0,0.17,0.41,2.66,2.54,0.04,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.551695954229669,0.5149162239476911,1.06661217817736,0.551695954229669,0.0,0.0,0.2574581119738455,0.0367797302819779,3.236616264814058,1.3608500204331837,1.2872905598692277,1.3976297507151614,0.9562729873314264,1.6550878626890069,0.6252554147936249,0.4781364936657131,0.0,3.121680671812613,3.7021742652833587,3.5692096867184,2.432500846899094,2.794444493795095,-0.3878964059426897,0.23157994262184467,-1.349232922188451,-0.40036126638055275,0.1819941624193346,4.916179402247462,0.558881975375092
Pedro Díaz,es ESP,MF,Rayo Vallecano,es La Liga,27.0,1998.0,34,21,1870,20.8,0,1,1,0,0,0,2,0,44,6,20,13,0,38,9,25,0,13.6,0.0,0.0,1.32,-0.34,-0.57,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.0,0.0481283422459893,0.0481283422459893,0.0,0.0,0.0,0.0962566844919786,0.0,2.1176470588235294,0.2887700534759358,0.962566844919786,0.625668449197861,0.0,1.8288770053475936,0.4331550802139037,1.2032085561497323,0.0,-1.0341415412128914,-0.7022511279314883,-1.0585089693537577,0.9571625379432446,-0.5265423737399725,-0.2972545019523224,-0.9374887694168503,0.3797435984227558,-0.8867491565717722,-0.4731123828997806,-0.8633126317738823,-0.7822173966238352
Bamba Dieng,sn SEN,FW,Lorient,fr Ligue 1,25.0,2000.0,22,15,1212,13.5,10,1,11,9,1,2,2,0,45,24,15,13,9,2,2,2,0,53.3,0.2,0.38,1.55,0.52,1.01,,,,,,,,,,,,,,,FW,,False,Forward,True,True,False,0.7425742574257425,0.0742574257425742,0.8168316831683169,0.6683168316831682,0.0742574257425742,0.1485148514851485,0.1485148514851485,0.0,3.3415841584158414,1.7821782178217822,1.113861386138614,0.9653465346534652,0.6683168316831682,0.1485148514851485,0.1485148514851485,0.1485148514851485,0.0,1.8986822278853532,-0.42167537608966754,1.976219766161146,1.1050714320224697,1.9606331670728192,-0.6885973014072863,-0.6975486516128118,-1.0617711622271317,-0.5854489080173481,-0.4556967387751494,0.48469771116537275,0.029669096096439678
Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,32.0,1993.0,31,21,1852,20.6,0,6,6,0,0,0,3,0,14,5,14,12,3,108,13,26,0,35.7,0.0,0.0,1.77,0.29,0.23,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0,0.2915766738660907,0.2915766738660907,0.0,0.0,0.0,0.1457883369330453,0.0,0.6803455723542117,0.2429805615550755,0.6803455723542117,0.5831533477321814,0.1457883369330453,5.248380129589633,0.6317494600431965,1.263498920086393,0.0,-0.809444991619996,3.8386599638485235,-0.8221765122714052,0.327016390677471,0.5963106579543911,2.742257750125383,-0.41987776166259777,0.5468492767753598,-1.2279530616936474,-0.9421413788945017,1.0873045191495514,-0.5024253215354524
Kevin Diks,id IDN,DF,Gladbach,de Bundesliga,28.0,1996.0,30,28,2464,27.4,5,0,5,1,4,4,6,0,23,13,15,22,1,5,24,30,0,56.5,0.04,0.08,1.2,-0.11,1.1,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.1826298701298701,0.0,0.1826298701298701,0.036525974025974,0.1461038961038961,0.1461038961038961,0.2191558441558441,0.0,0.8400974025974026,0.4748376623376623,0.5478896103896104,0.8035714285714285,0.036525974025974,0.1826298701298701,0.8766233766233766,1.0957792207792207,0.0,2.584319126777539,-0.8042256269931214,-0.10686784616084878,0.8151399672421337,2.3339097208075876,-0.6695646470676496,0.07436806161347127,0.11691369765144173,-0.5629479108661298,-1.2850000345260202,-0.33313800019117207,0.14135395491906644
Federico Dimarco,it ITA,MF,Inter,it Serie A,27.0,1997.0,35,30,2698,30.0,7,16,23,7,0,0,3,0,65,22,41,23,5,295,30,31,0,33.8,0.11,0.32,2.23,1.53,0.54,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.2335063009636767,0.5337286879169755,0.7672349888806522,0.2335063009636767,0.0,0.0,0.1000741289844329,0.0,2.168272794662713,0.7338769458858414,1.36767976278725,0.7672349888806522,0.1667902149740548,9.840622683469237,1.000741289844329,1.03409933283914,0.0,0.7248176553997558,3.8796812170773762,0.9001812421574842,1.0239115486423458,0.8522672206021515,3.8813718002567907,-0.7230984730516814,-0.023507184018273498,0.55034911609785,0.34417354932608507,0.14472872416286725,-0.750458543793285
Junior Dina Ebimbe,cm CMR,MF,Brest,fr Ligue 1,24.0,2000.0,27,15,1165,12.9,5,0,5,5,0,0,3,0,27,9,22,15,3,4,6,16,0,33.3,0.19,0.56,1.04,-0.46,-0.18,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,False,0.3862660944206008,0.0,0.3862660944206008,0.3862660944206008,0.0,0.0,0.2317596566523605,0.0,2.0858369098712446,0.6952789699570815,1.6995708154506437,1.158798283261803,0.2317596566523605,0.3090128755364806,0.463519313304721,1.2360515021459226,0.0,1.875528546132862,-1.1563710848352395,2.181556138345403,0.9152214987156693,0.7327020994138009,-1.089958674521847,-0.1301096854737833,0.45805951408578194,-0.8098685238408176,1.0137396786939157,0.5373889536256118,0.34508621170629455
Eren Dinkçi,de GER,"MF,FW",Heidenheim,de Bundesliga,23.0,2001.0,14,13,1131,12.6,3,1,4,3,0,0,3,0,25,9,9,4,0,22,5,13,0,36.0,0.12,0.33,0.93,-0.16,1.19,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,False,0.2387267904509283,0.0795755968169761,0.3183023872679045,0.2387267904509283,0.0,0.0,0.2387267904509283,0.0,1.9893899204244032,0.7161803713527851,0.7161803713527851,0.3183023872679045,0.0,1.750663129973475,0.3978779840848807,1.0344827586206895,0.0,0.7641426241758629,-0.40552730109517354,0.9439715879245033,0.7880580901494553,0.7974484631997207,-0.3380479282499757,-1.402968121087184,-0.022592882932909498,-0.97606889875654,-0.9701792248979643,-0.8633126317738823,0.4030485939745458
Sinaly Diomande,ci CIV,DF,Auxerre,fr Ligue 1,24.0,2001.0,24,24,2131,23.7,2,2,4,2,0,0,4,1,9,4,31,26,2,0,33,17,0,44.4,0.22,0.5,1.13,-0.08,0.69,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0844673862036602,0.0844673862036602,0.1689347724073205,0.0844673862036602,0.0,0.0,0.1689347724073205,0.0422336931018301,0.3801032379164711,0.1689347724073205,1.3092444861567338,1.0980760206475833,0.0844673862036602,0.0,1.3937118723603945,0.7179727827311122,0.0,0.7601908202488963,0.5407804912985605,0.8319957573638939,-0.590377556539106,0.041391729885799367,-0.7925672921629087,0.7347388624799325,-0.8515618625239275,0.8413115460049172,0.6857463576505712,0.2901143117906094,-0.2993218490830099
Yan Diomandé,ci CIV,"FW,MF",RB Leipzig,de Bundesliga,18.0,2006.0,33,28,2472,27.5,12,8,20,12,0,0,2,0,53,26,19,34,7,45,16,19,0,49.1,0.23,0.46,1.97,0.73,0.88,,,,,,,,,,,,,,,FW,MF,True,Forward,True,True,True,0.4368932038834951,0.2912621359223301,0.7281553398058251,0.4368932038834951,0.0,0.0,0.0728155339805825,0.0,1.9296116504854368,0.9466019417475728,0.691747572815534,1.2378640776699028,0.2548543689320388,1.6383495145631066,0.5825242718446603,0.691747572815534,0.0,0.32489248145546307,1.7751182713042137,0.6188137738291041,-0.7398086562206367,-0.18952539044131417,0.34280631184682236,-0.28661131451088234,0.594496900213261,1.5472068159131511,-1.1927636602334168,-0.7975106179744114,-0.7249180907568
Sofiane Diop,ma MAR,"MF,FW",Nice,fr Ligue 1,25.0,2000.0,33,26,2130,23.7,8,2,10,6,2,2,5,0,54,17,22,46,7,37,18,9,0,31.5,0.11,0.35,0.97,-0.59,0.28,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,True,0.3380281690140845,0.0845070422535211,0.4225352112676056,0.2535211267605634,0.0845070422535211,0.0845070422535211,0.2112676056338028,0.0,2.2816901408450705,0.7183098591549296,0.9295774647887324,1.943661971830986,0.2957746478873239,1.5633802816901408,0.76056338028169,0.380281690140845,0.0,1.5121612957882753,-0.35899613703240885,1.0680689745727343,1.173450029975992,0.8040449870071468,-0.4357276434119847,1.0584985772953976,-1.5825733947807852,-0.0577686519335725,-0.5396660648605773,0.9242807060872871,0.1746046149781945
El Hadji Malick Diouf,sn SEN,"DF,MF",West Ham United,eng Premier League,20.0,2004.0,32,30,2707,30.1,0,5,5,0,0,0,6,0,18,4,28,25,2,109,32,19,0,22.2,0.0,0.0,1.09,-0.3,0.96,,,,,,,,,,,,,,,DF,MF,True,Defender,True,True,True,0.0,0.1662356852604359,0.1662356852604359,0.0,0.0,0.0,0.1994828223125231,0.0,0.5984484669375693,0.1329885482083487,0.930919837458441,0.8311784263021795,0.0664942741041743,3.6239379386775026,1.0639083856667897,0.6316956039896564,0.0,-0.809444991619996,1.8428080247242553,-0.8221765122714052,0.0767788319251914,-0.22799887868483631,1.6481832367698062,0.13627152828763572,-1.0727262752948448,-0.054337204483004484,-0.29353670761174294,0.05645862330160687,-0.031271288153543964
Axel Disasi,fr FRA,DF,West Ham United,eng Premier League,27.0,1998.0,14,14,1254,13.9,0,0,0,0,0,0,1,0,5,3,5,4,1,0,12,10,1,60.0,0.0,0.0,1.36,0.0,0.79,,,,,,,,,,,,,,,DF,,False,Defender,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0717703349282296,0.0,0.3588516746411483,0.2153110047846889,0.3588516746411483,0.2870813397129186,0.0717703349282296,0.0,0.8612440191387559,0.7177033492822966,0.0717703349282296,-0.809444991619996,-0.8042256269931214,-0.8221765122714052,-0.6553119554611674,0.3889476065252673,-0.7925672921629087,-1.0837631960848355,-0.8522525328884131,-0.604713698282454,-1.7743195906468416,0.1250489496474686,-1.1519125070624787
Djené,tg TOG,"DF,MF",Getafe,es La Liga,33.0,1991.0,34,32,2578,28.6,0,0,0,0,0,0,10,2,4,0,35,26,0,11,38,24,0,0.0,0.0,,1.32,-0.17,-0.07,,,,,,,,,,,,,,,DF,MF,True,Defender,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.3491078355314197,0.0698215671062839,0.1396431342125678,0.0,1.221877424359969,0.9076803723816912,0.0,0.3840186190845616,1.3266097750193948,0.8378588052754072,0.0,-0.809444991619996,-0.8042256269931214,-0.8221765122714052,-1.3251062019785955,-1.2246505919904345,-0.533927750451357,0.3078126612941672,-0.5442439580418487,0.6590820910009454,0.45959909398780074,-0.807986293660309,1.281646192565034
Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,32.0,1993.0,34,29,2525,28.1,0,0,0,0,0,0,4,0,16,2,17,8,0,2,42,30,0,12.5,0.0,0.0,1.44,0.25,-0.55,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.1425742574257426,0.0,0.5702970297029704,0.0712871287128713,0.6059405940594059,0.2851485148514852,0.0,0.0712871287128713,1.497029702970297,1.0693069306930694,0.0,-0.809444991619996,-0.8042256269931214,-0.8221765122714052,-0.009238212182969744,-0.6904058023036513,-0.7445548537447354,-1.0880971899715908,0.049054171215723065,1.1218922239613347,-1.1347366418941924,-0.807986293660309,-0.5306279667935926
Ritsu Doan,jp JPN,MF,Eintracht Frankfurt,de Bundesliga,27.0,1998.0,31,28,2364,26.3,5,5,10,5,0,0,5,0,41,15,26,35,3,111,17,23,0,36.6,0.12,0.33,1.32,0.23,1.52,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.1903553299492385,0.1903553299492385,0.3807106598984771,0.1903553299492385,0.0,0.0,0.1903553299492385,0.0,1.5609137055837563,0.5710659898477157,0.9898477157360408,1.33248730964467,0.1142131979695431,4.225888324873097,0.6472081218274112,0.8756345177664975,0.0,0.39976947898922455,0.6397463420048929,0.5382236239074615,0.22312085072719895,0.3479270001351775,0.9529367733167331,0.13292734237925452,-0.40137575568129247,-0.34477817288147244,-0.4180752044894622,-0.1730345662111031,0.000627000600106082
Dodô,br BRA,"DF,MF",Fiorentina,it Serie A,26.0,1998.0,36,36,3134,34.8,1,2,3,1,0,0,7,0,25,4,22,53,2,153,31,18,0,16.0,0.04,0.25,1.08,-0.2,0.43,,,,,,,,,,,,,,,DF,MF,True,Defender,True,True,True,0.0287172941927249,0.0574345883854499,0.0861518825781748,0.0287172941927249,0.0,0.0,0.2010210593490746,0.0,0.7179323548181238,0.1148691767708998,0.6317804722399489,1.5220165922144226,0.0574345883854499,4.393746011486917,0.8902361199744736,0.5169112954690491,0.0,-0.27579886604682985,0.11032703353003613,-0.25978960949654595,0.4418632419461733,-0.3637902895276858,2.166654991165228,1.685345346378105,-1.3669663577777222,-0.5259797250675071,-1.0678508198952485,-0.061319927924537346,-0.01777369004925748
Danilho Doekhi,nl NED,DF,Union Berlin,de Bundesliga,27.0,1998.0,34,34,3060,34.0,5,0,5,5,0,0,4,0,45,11,28,15,1,6,42,31,0,24.4,0.11,0.45,1.15,-0.41,,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.1470588235294117,0.0,0.1470588235294117,0.1470588235294117,0.0,0.0,0.1176470588235294,0.0,1.3235294117647058,0.3235294117647058,0.823529411764706,0.4411764705882353,0.0294117647058823,0.1764705882352941,1.2352941176470589,0.911764705882353,0.0,1.9233114749589335,-0.8042256269931214,2.0577590323305737,2.2922720976306223,1.199965263164859,-0.6737129715689014,-0.7382340338113952,-0.3547922936912725,0.4110957666431994,-0.5715139042206092,-0.4256247919910436,-0.7493571357080864
Josh Doig,sct SCO,DF,Sassuolo,it Serie A,23.0,2002.0,30,22,1917,21.3,0,0,0,0,0,0,5,0,11,4,16,19,0,39,22,20,0,36.4,0.0,0.0,1.1,-0.52,-0.94,,,,,,,,,,,,,,,DF,,False,Defender,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2347417840375587,0.0,0.5164319248826291,0.1877934272300469,0.7511737089201878,0.892018779342723,0.0,1.8309859154929575,1.0328638497652582,0.9389671361502347,0.0,-0.809444991619996,-0.8042256269931214,-0.8221765122714052,-0.17382366686545894,0.18272352794605692,0.4406160341880578,0.27269450349201785,-0.28506111328067424,-0.13864498445355272,-0.7588046734437794,-0.807986293660309,0.278116201310284
Jeremy Doku,be BEL,"MF,FW",Manchester City,eng Premier League,23.0,2002.0,30,19,1784,19.8,5,5,10,5,0,0,0,0,39,15,23,61,3,62,12,16,0,38.5,0.13,0.33,1.87,1.26,0.33,,,,,,,,,,,,,,,MF,FW,True,Midfielder,True,True,True,0.2522421524663677,0.2522421524663677,0.5044843049327354,0.2522421524663677,0.0,0.0,0.0,0.0,1.967488789237668,0.7567264573991032,1.1603139013452914,3.0773542600896864,0.1513452914798206,3.12780269058296,0.6053811659192826,0.8071748878923767,0.0,0.8659513129114378,1.2236858641838608,1.0573407226134641,0.7591818908078877,0.9230482537376766,0.3802164576865301,2.7753776237939443,-0.5646217263736155,-0.4506818137147114,-0.07417203756002992,0.05138319053015936,-1.5830153866876162
Tyrhys Dolan,eng ENG,MF,Espanyol,es La Liga,23.0,2001.0,36,28,2415,26.8,2,5,7,2,0,0,7,1,34,12,37,46,5,105,15,35,0,35.3,0.06,0.17,1.11,-0.26,0.19,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.0745341614906832,0.1863354037267081,0.2608695652173913,0.0745341614906832,0.0,0.0,0.2608695652173913,0.0372670807453416,1.267080745341615,0.4472049689440994,1.3788819875776397,1.7142857142857144,0.1863354037267081,3.9130434782608696,0.5590062111801242,1.3043478260869563,0.0,-0.47268967342692,0.6018159118728661,-0.4333038595451411,-0.164291975611832,-0.03575783355111378,0.789768625314447,0.711128047900153,0.6209160722788607,-0.5681007471207424,0.3667732254337047,0.26285530955835434,0.58726322406495
Nicolás Domínguez,ar ARG,MF,Nottingham Forest,eng Premier League,27.0,1998.0,27,17,1175,13.1,1,1,2,1,0,0,3,0,18,5,16,11,0,14,6,30,0,27.8,0.06,0.2,1.26,-0.31,-0.35,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,False,0.076595744680851,0.076595744680851,0.1531914893617021,0.076595744680851,0.0,0.0,0.2297872340425532,0.0,1.3787234042553191,0.3829787234042553,1.225531914893617,0.8425531914893618,0.0,1.0723404255319149,0.4595744680851064,2.2978723404255317,0.0,-0.4571601536796488,-0.4336440044862913,-0.41601095225256274,-0.017093383615482623,-0.23471175915637657,-0.6918356304614195,-0.6090355609034094,2.9900330839840374,-0.8198566633601843,0.057400575037331175,-0.8633126317738823,0.3286768364008145
Jean-Luc Dompé,fr FRA,"FW,MF",Hamburger SV,de Bundesliga,29.0,1995.0,20,12,1138,12.6,3,0,3,2,1,1,0,0,25,12,2,9,4,82,0,5,0,48.0,0.08,0.17,1.05,0.16,0.91,,,,,,,,,,,,,,,FW,MF,True,Forward,True,True,False,0.2372583479789103,0.0,0.2372583479789103,0.1581722319859402,0.0790861159929701,0.0790861159929701,0.0,0.0,1.9771528998242531,0.9490333919156416,0.1581722319859402,0.7117750439367311,0.3163444639718805,6.48506151142355,0.0,0.3954305799648506,0.0,-0.7029215934172598,-1.1734021059287691,-1.0160128903257395,-0.6776913672629781,-0.18326862665356636,3.69815599584214,-1.0799166709583266,-0.3089471530371328,-1.3152281092294456,-2.1244572495410545,-0.6068207268170148,-1.4507590990632495
Patrick Dorgu,dk DEN,MF,Manchester Utd,eng Premier League,20.0,2004.0,26,15,1449,16.1,4,4,8,4,0,0,5,0,25,11,23,47,7,57,16,30,0,44.0,0.16,0.36,1.73,0.12,-0.65,,,,,,,,,,,,,,,MF,,False,Midfielder,True,True,True,0.2484472049689441,0.2484472049689441,0.4968944099378882,0.2484472049689441,0.0,0.0,0.3105590062111801,0.0,1.5527950310559009,0.6832298136645963,1.4285714285714284,2.919254658385093,0.4347826086956521,3.5403726708074537,0.9937888198757764,1.8633540372670807,0.0,0.8373646847403471,1.1878782441089009,1.0255080633416314,0.21241654225761403,0.6953773745373623,0.5953974981401443,2.535949433060374,1.953898908074671,0.5327458297369987,0.46701806906438054,1.7644125646680027,1.0006496261130577
